session_id,target
398,0.00346136369503
399,2.46105023554e-06
400,0.000620403761104
401,2.33962188016e-06
402,0.000358192147566
403,0.000202841156566
404,0.0284510658343
405,0.00252754246617
406,0.00832734023278
407,0.000460335246798
408,0.000123318031809
409,0.00902525501143
410,0.00130182905947
411,0.000241677866472
412,0.000621434866303
413,0.00256321436053
414,0.000101816828406
415,9.90889578607e-06
416,0.00117041425099
417,0.0145835712761
418,4.37391576767e-05
419,0.000123269311128
420,0.00714963434634
421,0.00148640208796
422,0.00379659474597
423,0.000102551681739
424,0.00106186729953
425,3.13517634948e-06
426,0.228997513672
427,0.00028568242758
428,1.0319821116e-06
429,0.0221981379799
430,0.000356765555964
431,7.66614156092e-05
432,0.0134725995489
433,0.000185178767923
434,0.00187549288001
435,0.000692719295963
436,0.000467863734571
437,0.0013255855425
438,0.00240370833548
439,0.00101701028666
440,1.81330000074e-06
441,0.000435591337514
442,0.0011533200627
443,0.00013449339291
444,0.00049831176708
445,0.00699674139738
446,0.00248210775868
447,0.00048778444515
448,0.00690761611771
449,0.000960104038509
450,0.00226078264974
451,0.00282322179543
452,0.02733500327
453,0.00354503684911
454,0.000113673922163
455,0.000863491995986
456,0.00022625884854
457,0.000830647907235
458,0.0008324755941
459,0.0017459096994
460,0.0485641360409
461,0.000690709786749
462,2.36701542152e-05
463,2.73583350207e-05
464,0.00095326508754
465,0.00654937475028
466,0.000174010758541
467,0.0120608129724
468,0.000139904581417
469,0.00218538837913
470,0.00142588737797
471,0.0195942305838
472,2.59960255247e-05
473,0.00230511829857
474,6.25306356324e-05
475,0.0155490935921
476,3.02094413814e-05
477,0.00167984106957
478,0.00470083596212
479,0.46358976785
480,0.00133952691714
481,0.0382025204114
482,0.00156063637334
483,0.00552531851909
484,0.00390846527342
485,0.0242982470989
486,0.000494808109644
487,0.00117376862645
488,0.000213754626025
489,0.00356637282
490,0.00215501133848
491,0.0128025345083
492,0.00709413884925
493,0.00135852650332
494,0.000447385155473
495,0.000802693644826
496,0.0356549848651
497,0.00187804553432
498,0.00147853349423
499,1.10456340983e-07
500,0.01214323881
501,0.0252017035097
502,0.0336230445584
503,0.0331841913703
504,0.00710049278361
505,0.000670563419373
506,0.000164071976554
507,0.00486902461054
508,0.00129206512179
509,0.000576795766617
510,0.00141754665605
511,1.78525269866e-06
512,0.00130335372813
513,0.000160236939386
514,0.00966765743216
515,0.00141466198221
516,0.00761717640175
517,0.00113055164149
518,0.000159138310668
519,0.00545400968953
520,0.000432949962704
521,0.0681420683092
522,0.0975429525519
523,6.37067799521e-05
524,0.00278227050297
525,0.0083207576764
526,0.000529799020738
527,0.00302592021466
528,0.00337844979558
529,0.00104374626124
530,3.56671428553e-05
531,0.000631592609103
532,0.000932302262214
533,2.43474333049e-05
534,0.0237108112921
535,5.25521185311e-06
536,0.0133354256564
537,0.00164638966365
538,0.00842310904635
539,0.00311448305689
540,5.90804071848e-05
541,0.00202645843281
542,0.000934352998485
543,0.0038282414169
544,0.0177444184345
545,0.00281961147156
546,0.000848994576393
547,0.00301062509522
548,2.77988646298e-05
549,0.00517439980484
550,0.00455474862417
551,0.00996231078905
552,0.00219326132436
553,2.67031483025e-05
554,0.000105534135866
555,1.64443642586e-05
556,0.0141024195325
557,0.00189665719017
558,0.00484520160874
559,0.000586229335253
560,0.0024839622965
561,0.000485577224037
562,0.00781140917268
563,0.00435622982529
564,0.00312888023757
565,0.00594781467489
566,0.00109558030727
567,0.000101285264346
568,0.000937380695862
569,0.00369748833331
570,0.000276325850437
571,0.00112110758944
572,0.108710031788
573,6.55896203474e-05
574,0.000130546653007
575,3.30322229696e-05
576,0.00215786008989
577,0.00165702160836
578,4.98787486414e-05
579,0.000481872933558
580,0.000150304544636
581,0.0177564947729
582,0.00024233535115
583,0.000578401644765
584,0.0355239092123
585,0.00024888700052
586,0.00286340860735
587,0.00404851459938
588,0.0167890643534
589,0.085161133153
590,4.83477494665e-05
591,0.000280854552094
592,2.4158406193e-05
593,3.69618970914e-06
594,0.000120129045854
595,0.00168695618622
596,0.00506835755391
597,0.00445076566816
598,0.000116214937133
599,0.000774740956637
600,0.00376644256022
601,0.00269274155275
602,0.00654211223102
603,0.000172113407838
604,0.000450345041713
605,0.00891203432486
606,0.00479432346906
607,0.00377552704143
608,0.00225151063862
609,0.0106459839699
610,1.33542719968e-05
611,0.000646346970274
612,0.0238082118228
613,5.67791978532e-05
614,0.000830591116349
615,0.0020670383619
616,0.000442031791774
617,0.000155236932089
618,0.00028504642042
619,0.000285538679233
620,0.0346074448645
621,0.00130972415967
622,0.0617438474003
623,0.00367125592558
624,8.44375461579e-05
625,0.0292232013739
626,0.00715802809761
627,7.62743247258e-05
628,3.20857010967e-06
629,0.00654909852161
630,5.67791978532e-05
631,0.000933348603073
632,0.0020874443118
633,0.0126635090789
634,0.0017128656177
635,2.60616634131e-05
636,0.00108954834856
637,0.000127933364632
638,0.00423476398629
639,0.000138131325717
640,9.10792549763e-06
641,0.00235242452251
642,0.00106436987105
643,0.040844329559
644,0.00115562382481
645,0.0815944874274
646,0.00174948686429
647,0.000582338503478
648,0.000409523915143
649,0.00184618683743
650,0.00013248239238
651,0.00555231630704
652,0.12294822215
653,0.00275542185753
654,0.000523712374148
655,0.0119220108215
656,0.013563113058
657,0.000302072187057
658,0.000182666794713
659,0.00151332936909
660,0.00147082330866
661,0.000624592319204
662,9.61185544439e-05
663,0.00108561219593
664,0.000419808846498
665,0.00016851955788
666,0.00317554679185
667,0.00955399892033
668,0.0418699763581
669,0.00012585869934
670,7.68248416176e-05
671,0.00902464828389
672,0.0432105744073
673,0.0588220129639
674,0.0182930702908
675,0.0151371480018
676,0.00439020640139
677,0.00230080154277
678,0.0122192724265
679,0.000158301550247
680,0.0204974403241
681,0.000936158238993
682,7.68248416176e-05
683,0.00112358110561
684,0.0316115810899
685,0.000483967324448
686,0.00289669569487
687,0.00408008688054
688,0.0364122719736
689,0.0143406501041
690,0.0042125246106
691,0.00174078095244
692,0.000261718843795
693,0.00307348906694
694,0.0023228967974
695,0.000657911321804
696,0.000209300306409
697,0.00402974207103
698,0.00170007516841
699,0.000651528490597
700,0.002048849681
701,0.00177754908543
702,0.000580064956963
703,0.00140940057091
704,0.0488487555869
705,0.0009243334937
706,0.000516289159732
707,0.000249059128184
708,0.00140971903043
709,0.0595257239049
710,0.0011340971422
711,0.000737733041782
712,0.00968348574381
713,0.000639805520289
714,0.0205146729478
715,7.28462448164e-05
716,0.00177376053616
717,0.00360165516725
718,0.00216316824268
719,0.000604077702436
720,5.59367783376e-05
721,0.000660316640967
722,0.000822314532055
723,0.0116853622791
724,0.00378040682917
725,6.6045889196e-05
726,0.0010255030354
727,0.00705008502823
728,0.0108796290527
729,0.0100352059868
730,0.003443372263
731,0.000551362143302
732,0.000722292294164
733,1.81980989832e-05
734,0.002102454927
735,0.0300991677419
736,1.64809302396e-06
737,8.73033218038e-05
738,0.00202866794843
739,0.000728322031909
740,0.0019907410778
741,0.000653032265042
742,0.00420744260593
743,0.0153376404719
744,0.00026295229192
745,0.0057765818172
746,0.0160841535909
747,0.000544825842383
748,0.000198555377182
749,0.036766177814
750,0.00152376778137
751,9.85893896745e-05
752,0.000231301843093
753,0.000210822016646
754,0.000156440026296
755,0.000203067079448
756,0.00556363833941
757,0.00862904990925
758,0.00110090325969
759,0.000296401252184
760,0.000487422027027
761,0.00411380339696
762,0.00126470982194
763,0.00267643997149
764,0.0154337050803
765,0.0746127781394
766,2.77934317626e-05
767,0.00389321407134
768,0.000665104698672
769,0.000263528832792
770,0.0298844551025
771,0.00476603136866
772,0.0025167255889
773,0.000822314532055
774,0.00300471597536
775,0.000809798969956
776,0.0363396708099
777,0.124024610376
778,0.00097533690318
779,8.84840467893e-05
780,0.000948037200184
781,0.0117134159954
782,0.0293536073032
783,0.0276846429403
784,0.00105767128305
785,0.000349389013177
786,0.0065238827783
787,0.000297221447211
788,0.000136714457943
789,0.00389525371758
790,0.00143159737057
791,0.00550485394019
792,0.000608406941314
793,0.00311843486124
794,0.00396026302234
795,0.00199615795845
796,2.75326613992e-05
797,0.00184521833388
798,5.5303213561e-05
799,1.05066219281e-05
800,0.0114577471491
801,0.000283282753662
802,0.0074513534277
803,0.000114487557612
804,0.00174662544245
805,0.00175162690959
806,1.26678208574e-07
807,0.000106941268354
808,2.02216140818e-05
809,0.300139862155
810,0.00463540388118
811,3.33002561792e-05
812,0.00367610570058
813,0.00125202570538
814,0.0156714941705
815,0.0227971276401
816,0.00205629814982
817,0.00550033857232
818,0.00175085373819
819,0.00104378471576
820,0.0194796901017
821,0.0162554537934
822,0.0178987584534
823,0.170296149829
824,0.00139236994251
825,0.00371067299059
826,0.000304497404996
827,0.0051495180857
828,0.0142040706897
829,0.00772966193069
830,0.000832765265626
831,0.0170644358313
832,0.00739226968363
833,0.000640408033688
834,0.000269608842211
835,0.0054707515372
836,0.000244582500541
837,0.000818224088379
838,8.69455600332e-05
839,0.00177258414921
840,0.00015035054104
841,0.00127006291417
842,0.00166839893987
843,0.00752392103409
844,0.00554360293264
845,0.00105577256415
846,0.000110668179304
847,0.000274322899479
848,9.54161912992e-05
849,0.000530828278256
850,0.000624599695532
851,4.38168831824e-05
852,0.00047807230497
853,0.00979850687655
854,0.000156331883949
855,9.57584172537e-05
856,0.000104213215285
857,0.000483967324448
858,0.00196589262435
859,0.0101190926035
860,0.00126604126714
861,0.00826182473078
862,0.000212622895616
863,0.000781148186634
864,0.00169957853436
865,0.00117318307232
866,0.00125345983134
867,0.0015287996367
868,0.00146831280453
869,3.67648549171e-05
870,0.000156614732281
871,0.000286881640739
872,0.00615266323559
873,1.36515412656e-05
874,0.000964219162332
875,0.00308122182814
876,0.0063360887422
877,0.0722671926461
878,0.00101464044857
879,0.000187527996115
880,0.00716366173583
881,0.00066040419959
882,0.00616756733314
883,0.0719647968333
884,0.0174856647004
885,0.00151219055618
886,0.000189821876664
887,0.000401531705277
888,6.4659925595e-05
889,0.000609678231943
890,3.67648549171e-05
891,0.00016163908521
892,0.0023319077504
893,0.000483967324448
894,0.00765560476787
895,0.001563457369
896,0.0252939282614
897,0.00020403160753
898,0.0280549460327
899,0.00059882767162
900,0.00243328774052
901,0.00293305407886
902,0.000391677243528
903,0.00154527017555
904,0.00215359077512
905,0.0103527079324
906,0.000217020160453
907,0.0387414846272
908,0.00258321949959
909,0.000587150579343
910,0.000525218097117
911,5.00145700556e-05
912,0.000111732112801
913,0.000108854866462
914,0.00424800764867
915,0.00400948206217
916,0.000898980158147
917,0.000133400526707
918,0.000326997819745
919,8.44375461579e-05
920,0.0160295799636
921,0.0351608196826
922,0.000192558870447
923,0.00304029027094
924,6.74883838648e-05
925,0.00728466783995
926,3.38136789997e-05
927,0.00380271641585
928,0.00171661915883
929,0.00431158271941
930,0.209563505985
931,0.00776716661894
932,0.013993987224
933,0.000656492032923
934,0.000822342888201
935,5.30075719874e-05
936,0.00209027972881
937,8.24862362659e-05
938,0.00412996748428
939,0.00509436284453
940,0.00196216824457
941,9.70130743461e-06
942,0.000343339146774
943,0.00256817748553
944,0.00267342360293
945,0.0240310249802
946,0.000680190396096
947,7.22608251734e-05
948,6.47457660985e-07
949,0.000151797679543
950,0.000187137269341
951,0.00259816787004
952,0.000324784808755
953,0.000209717239932
954,0.0332925119708
955,0.0008246606628
956,5.67791978532e-05
957,3.38136789997e-05
958,0.00478546403478
959,0.22210575635
960,3.78390125439e-05
961,7.74050166601e-05
962,0.00503373693674
963,3.05637681435e-05
964,0.0103628784961
965,0.000447895939629
966,0.00650898982826
967,1.38742552382e-05
968,0.00189974243631
969,4.82541093953e-06
970,0.000568458258772
971,0.00254961867227
972,0.000666502148788
973,0.00538571842243
974,0.00150156671071
975,0.00247912590444
976,0.00161125969428
977,0.00132771224796
978,0.000420955151658
979,0.0104412944123
980,3.88538557528e-06
981,5.20239209143e-05
982,0.00125773321785
983,0.00276008400903
984,0.000664460718904
985,0.0121124987461
986,0.00250800066878
987,0.00399043870012
988,0.00093542997664
989,0.0125063275257
990,5.18726128043e-05
991,0.0025318686573
992,0.0015301642344
993,0.00011882488592
994,3.848525382e-05
995,0.000202168515772
996,2.287814336e-05
997,0.0437694242738
998,0.00629986989114
999,0.00808124206714
1000,0.0192567776035
1001,0.000611294378754
1002,0.052722682202
1003,5.9662807435e-05
1004,0.000438690232663
1005,0.00108554353154
1006,0.00203877068529
1007,7.90460710006e-05
1008,0.0625376066299
1009,0.0149122634774
1010,0.000433272697153
1011,0.00249784127864
1012,0.000161398277879
1013,0.00249019862586
1014,0.0022758688235
1015,0.00034513611566
1016,0.00953351064241
1017,0.00570108473744
1018,5.58863347196e-05
1019,0.000190864925933
1020,0.000820168667881
1021,0.000235340847664
1022,0.00456999996301
1023,3.47796959939e-05
1024,4.84487003261e-05
1025,0.0131065015112
1026,0.00280117080944
1027,0.000311745212944
1028,0.00019533464755
1029,0.000449891942557
1030,0.217811787509
1031,0.000180331238026
1032,0.00640979557059
1033,6.88501972137e-06
1034,0.0136610437496
1035,1.276939022e-05
1036,0.0125868153351
1037,0.000708769457908
1038,0.00703526515891
1039,0.000123961252186
1040,0.00371682439128
1041,0.00493297121434
1042,0.00431837985096
1043,0.000511677584905
1044,0.000193747864462
1045,0.00175953251365
1046,0.000167321695992
1047,3.01857690153e-06
1048,0.0100381121891
1049,0.000555042000135
1050,0.0682087529103
1051,0.00745141567298
1052,0.00047106387673
1053,9.73310973236e-05
1054,0.0194807033838
1055,0.0121076627866
1056,5.75440833722e-05
1057,0.000338078953093
1058,0.000505943787833
1059,0.000790926596866
1060,0.00542719171152
1061,0.00717344893114
1062,0.00110587718247
1063,0.00310698018809
1064,0.00213503954333
1065,2.15117195217e-05
1066,0.000706016761139
1067,0.000293837577622
1068,0.00279426338264
1069,0.000180840550859
1070,3.41302573042e-05
1071,0.00607792645407
1072,0.000624204736877
1073,0.000569608625056
1074,0.00243343811354
1075,0.0063640965718
1076,0.00724521183761
1077,0.00630053622582
1078,0.00010941532527
1079,8.1666496498e-05
1080,0.0537886062803
1081,0.000115141274053
1082,0.0402739737981
1083,3.84921784395e-05
1084,7.66614156092e-05
1085,0.00378349909847
1086,0.017369540865
1087,0.013352351068
1088,0.000198505418206
1089,0.000285930314935
1090,3.57114693462e-05
1091,0.000289478945372
1092,0.00915457089529
1093,0.0245879240772
1094,0.00906035949545
1095,0.00100442825105
1096,0.000637870107035
1097,0.00252433851389
1098,0.000311238133758
1099,0.00614492455286
1100,0.000676086209053
1101,0.00255496390142
1102,0.000786855536986
1103,7.44465749698e-05
1104,0.00586908866609
1105,0.00607584815739
1106,0.000145688819673
1107,0.0232629970863
1108,0.000461482207292
1109,6.64038711298e-05
1110,0.000352851569199
1111,0.000963515334493
1112,0.00164727663857
1113,0.000890832845569
1114,0.0061374383851
1115,0.000150139169494
1116,0.0012444249496
1117,0.000715309957251
1118,0.000996558593095
1119,0.00142570504242
1120,0.000145531182908
1121,0.000107271484084
1122,0.0030375183865
1123,0.00192797281171
1124,0.00282287271328
1125,0.000905237071353
1126,0.00319117356214
1127,0.000350303674375
1128,0.0140614191783
1129,0.000731627926261
1130,1.13178089792e-05
1131,0.00340761014006
1132,0.019342156277
1133,0.00597345497204
1134,3.27757716295e-05
1135,0.000910570345033
1136,0.00140284068258
1137,0.000715264501907
1138,0.0706205497306
1139,0.00151219055618
1140,0.000145531182908
1141,0.0276408062846
1142,0.00555164649704
1143,0.000493324101721
1144,0.000460468087305
1145,0.00125202570538
1146,0.00059263790169
1147,0.0592482916184
1148,5.11865462644e-05
1149,0.00426045650267
1150,0.00320552302302
1151,0.000904661385377
1152,0.000926868278497
1153,0.00085200205641
1154,0.000397128333927
1155,0.0131683474982
1156,0.000759378577738
1157,0.031199019615
1158,0.00274748654611
1159,0.000264273379207
1160,0.0108445912748
1161,0.00320020527249
1162,3.03073652283e-05
1163,0.0130214255777
1164,0.00428681495967
1165,0.00019183015864
1166,0.0794060590696
1167,0.00314727060551
1168,0.0014630820408
1169,0.0037301979968
1170,0.000116503260721
1171,0.00312018842918
1172,0.00149074374383
1173,0.0024486384509
1174,4.59569627906e-05
1175,0.00849826790686
1176,0.00047628724461
1177,0.000171442379609
1178,0.000835723626909
1179,0.00379659474597
1180,0.000629226215142
1181,0.00293617212675
1182,0.00333032184197
1183,0.0610954988984
1184,0.000883062649735
1185,0.000289782466623
1186,0.0037518442841
1187,0.000449143759951
1188,0.000316116250219
1189,2.4794297708e-05
1190,0.000704179103011
1191,0.000483967324448
1192,6.05795373638e-05
1193,0.000723750637445
1194,0.00246673805887
1195,0.00111789777477
1196,0.000379558104459
1197,0.0102073586574
1198,0.00184184801638
1199,2.26549361089e-05
1200,0.0459409643089
1201,2.53528294627e-05
1202,0.00228619930457
1203,8.44375461579e-05
1204,0.00332467986953
1205,7.18944292428e-05
1206,0.000377543454492
1207,3.21468312692e-05
1208,0.0134305252828
1209,0.00170875463096
1210,0.00308731012064
1211,9.3554814611e-05
1212,0.00018361346297
1213,0.00375098383494
1214,0.0065552244363
1215,4.38335485867e-05
1216,0.000770547931572
1217,0.000125110624275
1218,3.97080806273e-05
1219,0.00587628810937
1220,0.00024662784074
1221,1.25293127369e-05
1222,8.79383586025e-05
1223,3.27757716295e-05
1224,0.00371260425276
1225,0.000940087961029
1226,0.000372600232976
1227,0.000145531182908
1228,0.00076730954785
1229,0.00115185937166
1230,0.00815495824511
1231,0.00931691892319
1232,0.00692009982725
1233,0.00245921206405
1234,0.00624850153775
1235,0.000587736407544
1236,0.000941383172362
1237,4.84422284732e-05
1238,0.00180476713124
1239,0.000789806337606
1240,1.7411423288e-05
1241,0.00863104937104
1242,0.00369748833331
1243,0.00121718599722
1244,8.37107622776e-07
1245,1.087625989e-05
1246,0.000392352775921
1247,0.00290508781002
1248,0.000268095726946
1249,8.24862362659e-05
1250,0.00151518308617
1251,0.000196867316736
1252,0.00250800066878
1253,0.0316011887372
1254,0.000574452551339
1255,4.241494019e-05
1256,3.03124785114e-05
1257,0.0015966033349
1258,0.00457981978422
1259,0.00502323253309
1260,0.00932946778333
1261,0.000784186578081
1262,0.00185317655665
1263,0.00801439291829
1264,0.00163494023141
1265,0.000656492032923
1266,0.00115899706425
1267,4.61787547201e-05
1268,9.11989599815e-07
1269,0.00143405476645
1270,0.00716426823839
1271,0.000433272697153
1272,0.000310623388725
1273,0.000800006561873
1274,0.000148369293433
1275,0.000906841140364
1276,0.00202087472879
1277,0.000940086388612
1278,0.0047734010942
1279,0.000778649006589
1280,4.30739025548e-05
1281,0.000204075063367
1282,0.000922581422438
1283,0.00023128586676
1284,0.000299139862877
1285,5.01795603049e-05
1286,0.00399293148709
1287,0.00229515559427
1288,0.000491824742878
1289,0.00436091900702
1290,8.49884491383e-05
1291,0.00683356559124
1292,0.00936540122374
1293,0.00115912140579
1294,0.000449639993329
1295,0.00253071855789
1296,5.27882173812e-05
1297,0.743842351729
1298,0.00114732553931
1299,0.000199698301976
1300,0.00457860786967
1301,0.00062067348931
1302,0.00011519011675
1303,0.00283894543066
1304,5.55335219675e-05
1305,0.000295237628616
1306,0.0413803047548
1307,0.00159770723877
1308,0.0146814861882
1309,0.000169291055684
1310,0.00342593170335
1311,0.00406794315929
1312,0.00393909038661
1313,0.0018538876978
1314,0.000110581992213
1315,0.000322935252805
1316,0.00410525871014
1317,0.00731486424332
1318,0.00374481760365
1319,0.00250350864631
1320,0.000887637299514
1321,0.0155438181922
1322,0.00406311007787
1323,9.1038877354e-05
1324,0.0011560040777
1325,0.00412862618413
1326,0.00177986569626
1327,0.00011165185171
1328,0.0762280290409
1329,0.00240337051916
1330,0.00042690853283
1331,1.61643214636e-05
1332,0.00226845528507
